,combine_year,player_name,first_name,last_name,college,position,height_inches,weight_lbs,hand_size_inches,arm_length_inches,40_yard_dash,bench_press_reps,vertical_leap_inches,broad_jump_inches,3_cone_drill,20_yard_shuttle,60_yard_shuttle,hand_size_inches_missed,arm_length_inches_missed,40_yard_dash_missed,bench_press_reps_missed,vertical_leap_inches_missed,broad_jump_inches_missed,3_cone_drill_missed,20_yard_shuttle_missed,60_yard_shuttle_missed
702,2014,aaron donald,aaron,donald,pittsburgh,dl,72.75,285,9.88,32.63,4.68,35.0,32.0,115.0,7.11,4.39,,0,0,0,0,0,0,0,0,1
703,2014,jonathan dowling,jonathan,dowling,western_kentucky,db,74.75,190,9.25,33.13,4.52,8.0,33.5,116.0,7.04,4.24,11.56,0,0,0,0,0,0,0,0,0
704,2014,dakota dozier,dakota,dozier,furman_sc,ol,75.63,313,9.88,33.88,5.42,23.0,24.0,100.0,8.14,4.89,,0,0,0,0,0,0,0,0,1
705,2014,joe don,joe,don,dixie_state_ut,fb_te,74.63,268,,,4.79,35.0,,,,,,1,1,0,0,1,1,1,1,1
706,2014,kony ealy,kony,ealy,missouri,dl,76.0,273,9.5,34.25,4.92,22.0,31.0,113.0,6.83,4.45,,0,0,0,0,0,0,0,0,1
707,2014,dominique easley,dominique,easley,florida,dl,73.75,288,9.75,32.88,4.93,26.0,,,,,,0,0,0,0,1,1,1,1,1
708,2014,eric ebron,eric,ebron,north_carolina,fb_te,76.38,250,10.0,33.25,4.6,24.0,32.0,120.0,,,,0,0,0,0,0,0,1,1,1
709,2014,kasim edebali,kasim,edebali,boston_college,lb,74.0,253,9.5,32.75,4.79,19.0,34.5,114.0,7.2,4.35,,0,0,0,0,0,0,0,0,1
710,2014,kadeem edwards,kadeem,edwards,tennessee_state,ol,76.25,313,9.5,35.5,5.25,26.0,27.0,99.0,7.95,4.82,,0,0,0,0,0,0,0,0,1
711,2014,bruce ellington,bruce,ellington,south_carolina,wr,69.38,197,9.63,31.0,4.45,15.0,39.5,120.0,6.69,3.95,11.12,0,0,0,0,0,0,0,0,0
712,2014,justin ellis,justin,ellis,louisiana_tech,dl,73.5,334,10.13,33.0,5.27,25.0,28.0,91.0,7.81,4.75,,0,0,0,0,0,0,0,0,1
713,2014,ik enemkpali,ik,enemkpali,louisiana_tech,dl,72.75,261,9.75,33.13,4.78,28.0,34.0,112.0,7.67,4.65,,0,0,0,0,0,0,0,0,1
714,2014,quincy enunwa,quincy,enunwa,nebraska,wr,74.0,225,9.5,32.63,4.41,19.0,,,,,,0,0,0,0,1,1,1,1,1
715,2014,mike evans,mike,evans,texas_a&m,wr,76.75,231,9.63,35.13,4.53,12.0,37.0,,7.08,4.26,11.58,0,0,0,0,0,1,0,0,0
716,2014,shaquelle evans,shaquelle,evans,ucla,wr,73.25,213,,,4.51,13.0,34.5,122.0,7.07,4.21,,1,1,0,0,0,0,0,0,1
717,2014,antone exum,antone,exum,virginia_tech,lb,71.63,213,9.63,31.63,4.59,17.0,35.0,116.0,7.05,4.13,,0,0,0,0,0,0,0,0,1
718,2014,david fales,david,fales,san_jose_state,qb,73.63,212,9.25,31.75,4.99,,28.0,102.0,7.55,4.5,,0,0,0,1,0,0,0,0,1
719,2014,matt feiler,matt,feiler,bloomsburg,ol,77.88,330,9.5,32.0,5.37,36.0,26.5,102.0,8.13,4.86,,0,0,0,0,0,0,0,0,1
720,2014,ego ferguson,ego,ferguson,louisiana_state,dl,74.88,315,10.75,32.5,4.98,24.0,,,,,,0,0,0,0,1,1,1,1,1
721,2014,cj fiedorowicz,cj,fiedorowicz,iowa,fb_te,77.5,265,10.25,33.0,4.76,25.0,31.5,115.0,7.1,4.26,,0,0,0,0,0,0,0,0,1
722,2014,tim flanders,tim,flanders,sam_houston_state_tx,rb,68.63,207,,,4.75,20.0,32.0,112.0,7.07,,,1,1,0,0,0,0,0,1,1
723,2014,cameron fleming,cameron,fleming,stanford,ol,76.88,323,9.88,34.0,5.28,26.0,23.5,97.0,8.24,5.0,,0,0,0,0,0,0,0,0,1
724,2014,david fluellen,david,fluellen,toledo,rb,71.13,224,9.13,33.38,4.72,,36.5,120.0,6.9,,,0,0,0,1,0,0,0,1,1
725,2014,dee ford,dee,ford,auburn,dl,74.13,252,10.25,32.88,,,,,,,,0,0,1,1,1,1,1,1,1
726,2014,khairi fortt,khairi,fortt,california,lb,74.25,248,10.13,33.63,4.7,30.0,36.0,120.0,,,,0,0,0,0,0,0,1,1,1
727,2014,bennie fowler,bennie,fowler,michigan_state,wr,73.25,217,9.5,32.0,4.52,,36.0,125.0,7.06,4.18,11.52,0,0,0,1,0,0,0,0,0
728,2014,austin franklin,austin,franklin,new_mexico_state,wr,70.63,189,10.0,31.25,4.56,7.0,36.0,123.0,7.07,4.33,11.7,0,0,0,0,0,0,0,0,0
729,2014,devonta freeman,devonta,freeman,florida_state,rb,68.25,206,9.63,29.38,4.58,,31.5,116.0,7.11,4.26,,0,0,0,1,0,0,0,0,1
730,2014,kyle fuller,kyle,fuller,virginia_tech,lb,71.75,190,9.38,32.88,4.49,12.0,38.5,127.0,6.9,4.19,,0,0,0,0,0,0,0,0,1
731,2014,zach fulton,zach,fulton,tennessee,ol,76.63,316,10.25,33.25,5.16,25.0,24.5,98.0,7.87,5.16,,0,0,0,0,0,0,0,0,1
732,2014,tyler gaffney,tyler,gaffney,stanford,rb,71.5,220,9.0,30.25,4.49,,36.5,115.0,6.78,4.18,11.36,0,0,0,1,0,0,0,0,0
733,2014,ej gaines,ej,gaines,missouri,lb,69.63,190,9.38,30.38,4.44,15.0,,,,,,0,0,0,0,1,1,1,1,1
734,2014,phillip gaines,phillip,gaines,rice_tx,lb,72.38,193,9.63,31.88,4.38,11.0,36.5,122.0,6.62,4.04,,0,0,0,0,0,0,0,0,1
735,2014,jeremy gallon,jeremy,gallon,michigan,wr,67.5,185,9.38,29.5,4.49,15.0,,,,,,0,0,0,0,1,1,1,1,1
736,2014,jimmy garoppolo,jimmy,garoppolo,eastern_illinois,qb,74.25,226,9.25,31.0,4.97,,30.5,110.0,7.04,4.26,,0,0,0,1,0,0,0,0,1
737,2014,james gayle,james,gayle,virginia_tech,dl,75.75,259,9.63,32.38,4.7,26.0,37.0,122.0,7.19,4.27,,0,0,0,0,0,0,0,0,1
738,2014,jeremiah george,jeremiah,george,iowa_state,lb,71.25,234,9.25,31.88,4.91,28.0,33.0,115.0,,,,0,0,0,0,0,0,1,1,1
739,2014,justin gilbert,justin,gilbert,oklahoma_state,lb,72.13,202,8.63,33.13,4.37,20.0,35.5,125.0,6.92,,,0,0,0,0,0,0,0,1,1
740,2014,crockett gillmore,crockett,gillmore,colorado_state,fb_te,77.88,260,10.38,33.75,4.89,,33.5,120.0,7.42,4.44,,0,0,0,1,0,0,0,0,1
741,2014,demetri goodson,demetri,goodson,baylor,lb,71.0,194,9.25,31.75,4.52,11.0,37.0,123.0,6.8,4.34,,0,0,0,0,0,0,0,0,1
742,2014,ryan grant,ryan,grant,tulane_la,wr,72.38,199,9.63,31.0,4.64,8.0,35.5,117.0,6.68,4.11,11.63,0,0,0,0,0,0,0,0,0
743,2014,xavier grimble,xavier,grimble,southern_california,fb_te,76.25,257,10.25,33.63,4.76,,26.1,112.0,,,,0,0,0,1,0,0,1,1,1
744,2014,ryan groy,ryan,groy,wisconsin,ol,76.63,316,10.38,33.25,5.19,26.0,26.5,108.0,7.49,4.47,,0,0,0,0,0,0,0,0,1
745,2014,rashede hageman,rashede,hageman,minnesota,dl,77.88,310,,,5.02,32.0,35.5,113.0,7.87,4.5,,1,1,0,0,0,0,0,0,1
746,2014,andre hal,andre,hal,vanderbilt,lb,70.38,188,8.63,30.5,4.5,15.0,35.5,117.0,7.14,4.27,,0,0,0,0,0,0,0,0,1
747,2014,jon halapio,jon,halapio,florida,ol,75.5,323,10.25,33.63,5.34,,21.5,99.0,8.26,4.83,,0,0,0,1,0,0,0,0,1
748,2014,victor hampton,victor,hampton,south_carolina,lb,69.0,197,9.25,31.25,4.69,20.0,33.5,116.0,7.01,4.2,11.57,0,0,0,0,0,0,0,0,0
749,2014,jonotthan harrison,jonotthan,harrison,florida,ol,75.5,304,9.88,33.38,5.15,27.0,27.0,112.0,7.97,4.86,,0,0,0,0,0,0,0,0,1
750,2014,taylor hart,taylor,hart,oregon,dl,78.13,281,10.13,32.75,4.92,21.0,,,,,,0,0,0,0,1,1,1,1,1
751,2014,matt hazel,matt,hazel,coastal_carolina_sc,wr,73.0,198,9.13,31.38,4.5,15.0,36.5,116.0,7.08,4.2,11.6,0,0,0,0,0,0,0,0,0
752,2014,marcus heit,marcus,heit,kansas_state,ls,75.0,258,9.88,31.38,4.91,,29.0,,,,,0,0,0,1,0,1,1,1,1
753,2014,seantrel henderson,seantrel,henderson,miami_fl,ol,79.13,331,10.5,34.63,5.04,,24.0,93.0,8.15,4.77,,0,0,0,1,0,0,0,0,1
754,2014,robert herron,robert,herron,wyoming,wr,69.13,193,9.75,30.5,4.48,18.0,35.5,124.0,6.84,4.27,,0,0,0,0,0,0,0,0,1
755,2014,ryan hewitt,ryan,hewitt,stanford,fb_te,76.13,246,9.25,32.0,4.87,,33.0,116.0,7.04,4.35,11.86,0,0,0,1,0,0,0,0,0
756,2014,jeremy hill,jeremy,hill,louisiana_state,rb,72.63,233,10.38,32.63,4.56,20.0,29.0,112.0,,,,0,0,0,0,0,0,1,1,1
757,2014,anthony hitchens,anthony,hitchens,iowa,lb,72.38,240,9.13,32.5,4.74,23.0,31.5,115.0,7.15,4.45,,0,0,0,0,0,0,0,0,1
758,2014,cody hoffman,cody,hoffman,brigham_young,wr,75.88,223,9.75,33.25,4.65,13.0,27.5,108.0,6.89,4.2,,0,0,0,0,0,0,0,0,1
759,2014,adrian hubbard,adrian,hubbard,alabama,lb,78.0,257,9.25,34.5,4.69,,38.5,116.0,,,,0,0,0,1,0,0,1,1,1
760,2014,josh huff,josh,huff,oregon,wr,71.25,206,9.38,31.25,4.51,14.0,35.5,115.0,,,,0,0,0,0,0,0,1,1,1
761,2014,marqueston huff,marqueston,huff,wyoming,db,71.13,196,9.0,31.38,4.49,15.0,35.5,116.0,7.26,4.19,,0,0,0,0,0,0,0,0,1
762,2014,allen hurns,allen,hurns,miami_fl,wr,73.25,198,9.25,32.0,4.55,14.0,31.0,120.0,7.23,4.5,,0,0,0,0,0,0,0,0,1
763,2014,carlos hyde,carlos,hyde,ohio_state,rb,71.88,230,9.63,32.0,4.62,19.0,34.5,113.0,,,,0,0,0,0,0,0,1,1,1
764,2014,kerry hyder,kerry,hyder,texas_tech,dl,74.5,290,9.75,33.5,5.1,20.0,29.5,108.0,7.23,4.33,,0,0,0,0,0,0,0,0,1
765,2014,gabe ikard,gabe,ikard,oklahoma,ol,75.63,304,9.63,33.13,5.13,22.0,26.0,102.0,7.3,4.37,,0,0,0,0,0,0,0,0,1
766,2014,bennett jackson,bennett,jackson,notre_dame,lb,71.88,195,9.25,31.38,4.51,13.0,38.0,127.0,6.75,4.0,,0,0,0,0,0,0,0,0,1
767,2014,gabe jackson,gabe,jackson,mississippi_state,ol,75.25,336,10.0,33.75,5.34,30.0,29.0,108.0,8.25,4.78,,0,0,0,0,0,0,0,0,1
768,2014,nic jacobs,nic,jacobs,mcneese_state_la,fb_te,76.75,269,10.0,34.13,4.89,15.0,,,,,,0,0,0,0,1,1,1,1,1
769,2014,jawuan james,jawuan,james,tennessee,ol,78.0,311,9.88,35.0,5.34,22.0,29.0,102.0,7.42,4.56,,0,0,0,0,0,0,0,0,1
770,2014,kendall james,kendall,james,maine,lb,70.5,180,8.0,29.5,4.44,9.0,39.0,,6.81,4.19,,0,0,0,0,0,1,0,0,1
771,2014,jeff janis,jeff,janis,saginaw_valley_state_mi,wr,74.88,219,9.0,32.5,4.42,20.0,37.5,123.0,6.64,3.98,,0,0,0,0,0,0,0,0,1
772,2014,stanley jean-baptiste,stanley,jean-baptiste,nebraska,lb,74.63,218,8.63,32.38,4.61,13.0,41.5,127.0,,4.33,,0,0,0,0,0,0,1,0,1
773,2014,jackson jeffcoat,jackson,jeffcoat,texas,dl,75.0,247,9.63,33.88,4.63,18.0,36.0,123.0,6.97,4.18,,0,0,0,0,0,0,0,0,1
774,2014,marcel jensen,marcel,jensen,frenso_state_ca,fb_te,77.75,259,9.88,34.88,4.85,24.0,35.0,114.0,7.38,4.6,,0,0,0,0,0,0,0,0,1
775,2014,timmy jernigan,timmy,jernigan,florida_state,dl,73.63,299,9.63,31.63,5.06,27.0,29.5,101.0,,4.83,,0,0,0,0,0,0,1,0,1
776,2014,anthony johnson,anthony,johnson,louisiana_state,dl,74.5,308,10.38,33.0,5.24,20.0,24.5,101.0,7.93,4.83,,0,0,0,0,0,0,0,0,1
777,2014,dontae johnson,dontae,johnson,north_carolina_state,db,74.13,200,8.63,31.5,4.45,12.0,38.5,123.0,6.82,4.24,11.06,0,0,0,0,0,0,0,0,0
778,2014,storm johnson,storm,johnson,central_florida,rb,71.63,209,9.5,32.0,4.6,16.0,35.5,116.0,,,,0,0,0,0,0,0,1,1,1
779,2014,wesley johnson,wesley,johnson,vanderbilt,ol,77.38,297,10.25,33.13,5.11,26.0,29.0,111.0,7.4,4.64,,0,0,0,0,0,0,0,0,1
780,2014,christian jones,christian,jones,florida_state,lb,75.13,240,9.63,33.5,4.74,,33.5,114.0,,,,0,0,0,1,0,0,1,1,1
781,2014,daquan jones,daquan,jones,penn_state,dl,75.75,322,9.63,33.5,5.35,25.0,27.5,100.0,7.73,4.78,,0,0,0,0,0,0,0,0,1
782,2014,howard jones,howard,jones,shepherd_wv,lb,74.5,235,9.5,34.13,4.6,21.0,40.5,123.0,7.16,4.41,,0,0,0,0,0,0,0,0,1
783,2014,tj jones,tj,jones,notre_dame,wr,71.63,188,,,4.48,,33.0,117.0,6.82,4.27,,1,1,0,1,0,0,0,0,1
784,2014,reggie jordan,reggie,jordan,missouri_western,fb_te,74.88,240,9.63,32.25,4.77,24.0,30.0,115.0,7.22,4.3,,0,0,0,0,0,0,0,0,1
785,2014,henry josey,henry,josey,missouri,rb,68.13,194,9.5,30.25,4.43,20.0,34.5,116.0,7.07,4.13,11.67,0,0,0,0,0,0,0,0,0
786,2014,lamarcus joyner,lamarcus,joyner,florida_state,lb,68.0,184,9.5,31.5,4.55,14.0,37.5,123.0,7.26,4.4,,0,0,0,0,0,0,0,0,1
787,2014,devon kennard,devon,kennard,southern_california,lb,75.0,249,9.38,33.38,4.7,23.0,30.0,112.0,7.25,4.32,,0,0,0,0,0,0,0,0,1
788,2014,zack kerr,zack,kerr,delaware,dl,73.38,326,,,5.08,28.0,28.5,99.0,7.93,4.71,,1,1,0,0,0,0,0,0,1
789,2014,christian kirksey,christian,kirksey,iowa,lb,73.75,233,9.38,32.38,4.72,16.0,32.0,122.0,,,,0,0,0,0,0,0,1,1,1
790,2014,cyrus kouandjio,cyrus,kouandjio,alabama,ol,78.75,322,10.25,35.63,5.59,21.0,27.5,96.0,7.71,4.84,,0,0,0,0,0,0,0,0,1
791,2014,kenny ladler,kenny,ladler,vanderbilt,db,72.13,207,9.63,31.63,4.7,24.0,36.5,126.0,,,,0,0,0,0,0,0,1,1,1
792,2014,jarvis landry,jarvis,landry,louisiana_state,wr,71.5,205,10.25,31.75,4.65,12.0,28.5,110.0,,,,0,0,0,0,0,0,1,1,1
793,2014,tyler larsen,tyler,larsen,utah_state,ol,75.63,313,9.25,31.5,5.17,36.0,23.5,101.0,8.22,4.7,,0,0,0,0,0,0,0,0,1
794,2014,cody latimer,cody,latimer,indiana,wr,74.5,215,9.63,32.63,4.52,23.0,,,,,,0,0,0,0,1,1,1,1,1
795,2014,demarcus lawrence,demarcus,lawrence,boise_state,dl,74.88,251,11.0,33.75,4.8,20.0,34.5,112.0,7.46,4.31,,0,0,0,0,0,0,0,0,1
796,2014,nevin lawson,nevin,lawson,utah_state,lb,69.5,190,9.0,31.5,4.48,16.0,33.0,120.0,7.12,4.4,,0,0,0,0,0,0,0,0,1
797,2014,marqise lee,marqise,lee,southern_california,wr,71.75,192,9.5,31.75,4.52,,38.0,126.0,,4.01,,0,0,0,1,0,0,1,0,1
798,2014,charles leno,charles,leno,boise_state,ol,75.88,303,10.13,34.38,5.21,21.0,29.0,108.0,7.57,4.4,,0,0,0,0,0,0,0,0,1
799,2014,ac leonard,ac,leonard,tennessee_state,fb_te,74.38,252,9.25,33.0,4.5,20.0,34.0,127.0,,,,0,0,0,0,0,0,1,1,1
800,2014,taylor lewan,taylor,lewan,michigan,ol,79.13,309,9.25,33.88,4.87,29.0,30.5,116.0,7.39,4.49,,0,0,0,0,0,0,0,0,1
801,2014,isaiah lewis,isaiah,lewis,michigan_state,db,69.88,211,9.63,31.5,4.6,15.0,36.5,122.0,7.05,4.47,,0,0,0,0,0,0,0,0,1
802,2014,brandon linder,brandon,linder,miami_fl,ol,77.63,311,10.25,34.5,5.35,30.0,26.5,99.0,,,,0,0,0,0,0,0,1,1,1
803,2014,corey linsley,corey,linsley,ohio_state,ol,74.63,296,9.88,32.0,5.24,36.0,27.0,,,,,0,0,0,0,0,1,1,1,1
804,2014,boseko lokombo,boseko,lokombo,oregon,lb,74.13,225,9.88,33.38,4.66,,,122.0,7.15,4.3,,0,0,0,1,1,0,0,0,1
805,2014,craig loston,craig,loston,louisiana_state,db,72.63,217,9.75,30.75,4.65,12.0,32.5,117.0,7.15,4.35,,0,0,0,0,0,0,0,0,1
806,2014,marcus lucas,marcus,lucas,missouri,wr,75.75,218,9.38,33.63,4.6,20.0,36.0,123.0,7.07,4.25,,0,0,0,0,0,0,0,0,1
807,2014,colt lyerla,colt,lyerla,oregon,fb_te,75.88,242,10.25,32.75,4.61,15.0,39.0,127.0,,,,0,0,0,0,0,0,1,1,1
808,2014,aaron lynch,aaron,lynch,south_florida,dl,77.0,249,,,4.76,18.0,,,,,,1,1,0,0,1,1,1,1,1
809,2014,arthur lynch,arthur,lynch,georgia,fb_te,76.63,258,10.13,32.5,4.82,28.0,29.5,115.0,7.38,4.35,,0,0,0,0,0,0,0,0,1
810,2014,jordan lynch,jordan,lynch,northern_illinois,qb,72.13,217,8.88,29.75,4.76,,29.5,109.0,6.55,4.2,,0,0,0,1,0,0,0,0,1
811,2014,khalil mack,khalil,mack,buffalo,lb,74.63,251,10.25,33.25,4.65,23.0,40.0,127.0,7.08,4.18,,0,0,0,0,0,0,0,0,1
812,2014,cody mandell,cody,mandell,alabama,k_p,74.5,216,9.75,31.13,4.89,,27.0,,,,,0,0,0,1,0,1,1,1,1
813,2014,eathyn manumaleuna,eathyn,manumaleuna,brigham_young,dl,74.25,296,10.0,32.25,5.16,29.0,28.0,100.0,7.78,4.61,,0,0,0,0,0,0,0,0,1
814,2014,johnny manziel,johnny,manziel,texas_a&m,qb,71.75,207,9.88,31.38,4.68,,31.5,112.0,6.75,4.03,,0,0,0,1,0,0,0,0,1
815,2014,cassius marsh,cassius,marsh,ucla,dl,76.0,252,9.5,32.75,4.89,14.0,32.0,108.0,7.08,4.25,,0,0,0,0,0,0,0,0,1
816,2014,kareem martin,kareem,martin,north_carolina,dl,77.88,272,10.0,35.0,4.72,22.0,35.5,128.0,7.2,4.33,,0,0,0,0,0,0,0,0,1
817,2014,marcus martin,marcus,martin,southern_california,ol,75.38,320,10.0,34.0,5.38,23.0,,,,,,0,0,0,0,1,1,1,1,1
818,2014,zack martin,zack,martin,notre_dame,ol,76.25,308,9.5,32.88,5.22,29.0,28.0,104.0,7.65,4.59,,0,0,0,0,0,0,0,0,1
819,2014,tre mason,tre,mason,auburn,rb,68.5,207,9.0,30.0,4.5,,38.5,125.0,,4.15,,0,0,0,1,0,0,1,0,1
820,2014,jeff mathews,jeff,mathews,cornell_ny,qb,75.75,223,10.13,32.13,5.26,,25.5,104.0,7.14,4.36,,0,0,0,1,0,0,0,0,1
821,2014,jake matthews,jake,matthews,texas_a&m,ol,77.5,308,9.88,33.38,5.07,24.0,30.5,104.0,7.34,4.47,,0,0,0,0,0,0,0,0,1
822,2014,jordan matthews,jordan,matthews,vanderbilt,wr,75.13,212,10.38,33.25,4.46,21.0,35.5,120.0,6.95,4.18,11.84,0,0,0,0,0,0,0,0,0
823,2014,josh mauro,josh,mauro,stanford,dl,77.88,271,9.5,33.0,5.21,21.0,32.0,115.0,7.43,4.51,,0,0,0,0,0,0,0,0,1
824,2014,aj mccarron,aj,mccarron,alabama,qb,75.25,220,,,4.94,,28.0,99.0,,4.34,,1,1,0,1,0,0,1,0,1
825,2014,daniel mccullers,daniel,mccullers,tennessee,dl,78.75,352,11.0,36.63,5.18,27.0,20.5,104.0,,,,0,0,0,0,0,0,1,1,1
826,2014,keith mcgill,keith,mcgill,utah,lb,75.38,211,10.25,33.25,4.51,,39.0,128.0,7.29,4.18,,0,0,0,1,0,0,0,0,1
827,2014,jerick mckinnon,jerick,mckinnon,georgia_southern,rb,68.88,209,8.63,30.25,4.41,32.0,40.5,132.0,6.83,4.12,,0,0,0,0,0,0,0,0,1
828,2014,zach mettenberger,zach,mettenberger,louisiana_state,qb,76.88,224,9.75,32.38,,,,,,,,0,0,1,1,1,1,1,1,1
829,2014,jack mewhort,jack,mewhort,ohio_state,ol,78.0,309,9.75,34.0,5.37,28.0,26.0,100.0,7.79,4.64,,0,0,0,0,0,0,0,0,1
830,2014,tevin mims,tevin,mims,south_florida,dl,76.0,260,9.38,33.5,4.95,17.0,27.5,116.0,,,,0,0,0,0,0,0,1,1,1
831,2014,terrance mitchell,terrance,mitchell,oregon,lb,71.13,192,8.5,30.13,4.63,,34.0,116.0,6.57,4.0,11.22,0,0,0,1,0,0,0,0,0
832,2014,donte moncrief,donte,moncrief,mississippi,wr,74.38,221,9.13,32.38,4.4,13.0,39.5,132.0,7.02,4.3,,0,0,0,0,0,0,0,0,1
833,2014,zach moore,zach,moore,concordia_-_st_paul_mn,dl,77.5,269,9.63,33.75,4.84,23.0,33.5,123.0,7.41,4.46,,0,0,0,0,0,0,0,0,1
834,2014,james morris,james,morris,iowa,lb,72.88,241,9.13,30.75,4.8,18.0,34.5,116.0,6.94,4.36,,0,0,0,0,0,0,0,0,1
835,2014,stephen morris,stephen,morris,miami_fl,qb,73.88,213,10.25,32.75,4.63,,30.0,111.0,7.36,4.49,,0,0,0,1,0,0,0,0,1
836,2014,morgan moses,morgan,moses,virginia,ol,78.0,314,9.88,35.38,5.35,,21.5,104.0,7.93,4.95,,0,0,0,1,0,0,0,0,1
837,2014,cj mosley,cj,mosley,alabama,lb,74.0,234,10.75,33.38,4.65,,35.0,116.0,7.3,4.4,,0,0,0,1,0,0,0,0,1
838,2014,jake murphy,jake,murphy,utah,fb_te,76.0,249,10.0,31.75,4.79,24.0,33.0,113.0,7.18,4.27,,0,0,0,0,0,0,0,0,1
839,2014,trent murphy,trent,murphy,stanford,dl,77.38,250,11.13,33.88,4.86,19.0,35.5,116.0,6.78,4.2,,0,0,0,0,0,0,0,0,1
840,2014,jordan najvar,jordan,najvar,baylor,fb_te,77.88,256,10.0,32.25,4.93,18.0,32.5,111.0,7.14,4.47,12.02,0,0,0,0,0,0,0,0,0
841,2014,jonathan newsome,jonathan,newsome,ball_state_in,lb,74.63,247,9.63,33.25,4.73,21.0,34.0,116.0,7.31,4.63,,0,0,0,0,0,0,0,0,1
842,2014,troy niklas,troy,niklas,notre_dame,fb_te,78.5,270,10.0,34.13,4.84,27.0,32.0,113.0,7.57,4.55,12.19,0,0,0,0,0,0,0,0,0
843,2014,louis nix,louis,nix,notre_dame,dl,74.0,331,9.88,33.0,5.42,,25.5,104.0,8.29,4.94,,0,0,0,1,0,0,0,0,1
844,2014,kevin norwood,kevin,norwood,alabama,wr,74.0,198,10.0,32.13,4.48,8.0,33.0,121.0,6.68,4.32,11.46,0,0,0,0,0,0,0,0,0
845,2014,pat odonnell,pat,odonnell,miami_fl,k_p,76.0,220,9.75,32.5,4.64,23.0,30.5,,,,,0,0,0,0,0,1,1,1,1
846,2014,tenny palepoi,tenny,palepoi,utah,dl,73.5,298,9.88,30.5,5.1,31.0,30.5,111.0,7.67,4.53,,0,0,0,0,0,0,0,0,1
847,2014,matt paradis,matt,paradis,boise_state,ol,74.63,306,,,5.34,23.0,26.0,102.0,7.6,4.46,,1,1,0,0,0,0,0,0,1
848,2014,matt patchan,matt,patchan,boston_college,ol,78.25,302,9.38,33.0,4.97,22.0,33.5,,,,,0,0,0,0,0,1,1,1,1
849,2014,mike pennel,mike,pennel,colorado_state-pueblo,dl,76.25,332,9.88,33.38,5.23,23.0,28.5,101.0,7.94,4.84,,0,0,0,0,0,0,0,0,1
850,2014,ladarius perkins,ladarius,perkins,mississippi_state,rb,67.38,195,9.63,31.0,4.46,23.0,35.5,123.0,7.08,4.3,,0,0,0,0,0,0,0,0,1
851,2014,kevin pierre-louis,kevin,pierre-louis,boston_college,lb,72.5,232,10.13,32.25,4.51,28.0,39.0,127.0,6.92,4.02,,0,0,0,0,0,0,0,0,1
852,2014,ronald powell,ronald,powell,florida,lb,75.13,237,9.38,32.5,4.65,21.0,35.5,113.0,,,,0,0,0,0,0,0,1,1,1
853,2014,walter powell,walter,powell,murray_state_ky,wr,71.38,189,,,4.63,10.0,31.5,120.0,6.7,4.23,,1,1,0,0,0,0,0,0,1
854,2014,jabari price,jabari,price,north_carolina,lb,70.63,200,9.13,31.63,4.45,16.0,,,7.04,4.3,11.38,0,0,0,0,1,1,0,0,0
855,2014,calvin pryor,calvin,pryor,louisville,db,71.13,207,9.13,31.38,4.58,18.0,34.5,115.0,,,,0,0,0,0,0,0,1,1,1
856,2014,loucheiz purifoy,loucheiz,purifoy,florida,lb,71.5,190,8.5,32.75,4.61,6.0,35.5,120.0,,,,0,0,0,0,0,0,1,1,1
857,2014,kelcy quarles,kelcy,quarles,south_carolina,dl,75.75,297,9.38,33.25,5.03,27.0,23.5,101.0,,,,0,0,0,0,0,0,1,1,1
858,2014,kaleb ramsey,kaleb,ramsey,boston_college,dl,75.0,293,9.75,32.88,,36.0,,,,,,0,0,1,0,1,1,1,1,1
859,2014,keith reaser,keith,reaser,florida_atlantic,lb,70.75,189,9.5,30.75,4.43,22.0,,,,,,0,0,0,0,1,1,1,1,1
860,2014,silas redd,silas,redd,southern_california,rb,69.75,212,9.0,30.75,4.7,18.0,37.0,122.0,,,,0,0,0,0,0,0,1,1,1
861,2014,tevin reese,tevin,reese,baylor,wr,70.5,163,8.63,31.63,4.46,,41.0,132.0,6.63,4.18,,0,0,0,1,0,0,0,0,1
862,2014,caraun reid,caraun,reid,princeton,dl,74.13,302,10.5,33.0,4.91,20.0,26.5,104.0,7.59,4.58,,0,0,0,0,0,0,0,0,1
863,2014,trevor reilly,trevor,reilly,utah,lb,76.75,245,9.5,32.25,4.67,26.0,,,,,,0,0,0,0,1,1,1,1,1
864,2014,bryn renner,bryn,renner,north_carolina,qb,75.25,228,9.13,30.38,4.87,,25.5,108.0,7.22,4.3,,0,0,0,1,0,0,0,0,1
865,2014,ed reynolds,ed,reynolds,stanford,db,73.0,207,8.5,30.75,4.57,15.0,32.5,116.0,,,,0,0,0,0,0,0,1,1,1
866,2014,rashaad reynolds,rashaad,reynolds,oregon_state,lb,69.88,189,9.75,31.63,4.51,20.0,37.5,123.0,6.72,4.0,,0,0,0,0,0,0,0,0,1
867,2014,antonio richardson,antonio,richardson,tennessee,ol,77.75,336,10.25,35.0,5.3,36.0,24.5,,,,,0,0,0,0,0,1,1,1,1
868,2014,cyril richardson,cyril,richardson,baylor,ol,76.75,329,9.5,34.63,5.36,25.0,25.5,90.0,7.7,4.83,,0,0,0,0,0,0,0,0,1
869,2014,paul richardson,paul,richardson,colorado,wr,72.38,175,8.88,32.63,4.4,,38.0,123.0,7.09,,,0,0,0,1,0,0,0,1,1
