full_name,first_name,last_name,combine_year,college,position,height_inches,weight_lbs,hand_size_inches,arm_length_inches,40_yard_dash,bench_press_reps,vertical_leap_inches,broad_jump_inches,3_cone_drill,20_yard_shuttle,60_yard_shuttle
michael_waddell,michael,waddell,2004,north_carolina,lb,70.9,187,8.88,30,4.33,14,37.5,121,6.84,4.03,11.2
alex_wade,alex,wade,2004,duke,fb_te,72.4,248,10.13,32,4.97,22,32.5,114,7.5,4.41,11.91
mike_walker,mike,walker,2004,minnesota-morris,fb_te,76,254,9.38,29.88,4.8,19,30,106,7.51,4.35,12.18
matt_ware,matt,ware,2004,ucla,db,74.4,209,10,31.88,4.54,15,,,,,
donnell_washington,donnell,washington,2004,clemson,dl,77.5,332,9.88,36.38,5.03,34,31,109,7.8,4.88,
rashad_washington,rashad,washington,2004,kansas_state,db,74.1,223,8.88,31.75,4.61,14,34,116,7.06,4.02,11.44
ben_watson,ben,watson,2004,georgia,fb_te,75.5,258,10.13,32.75,4.52,34,35.5,123,7.38,4.11,11.91
courtney_watson,courtney,watson,2004,notre_dame,lb,73.4,237,9.25,31.5,4.56,22,36.5,114,7.39,4.35,11.95
scott_wells,scott,wells,2004,tennessee,ol,73.9,300,9.75,31.63,5.26,31,31,109,7.56,4.35,
travelle_wharton,travelle,wharton,2004,south_carolina,ol,75.6,312,10.13,32.25,5.12,,31.5,105,8.31,4.58,
ernest_wilford,ernest,wilford,2004,virginia_tech,wr,75.6,226,9.5,32.75,4.76,,40.5,130,,4.17,
vince_wilfork,vince,wilfork,2004,miami_fl,dl,73.3,323,9.63,32.5,5.21,36,,,,,
corey_williams,corey,williams,2004,arkansas_state,dl,76,313,,,5.18,25,28,,7.97,4.55,
demorrio_williams,demorrio,williams,2004,nebraska,lb,72.8,232,8.25,32.63,4.54,16,37,125,7.02,4.11,11.2
madieu_williams,madieu,williams,2004,maryland,db,72.4,193,8.75,31.5,4.5,18,,125,,,
quintin_williams,quintin,williams,2004,wake_forest,db,71.5,207,9.25,31.13,4.61,21,37,122,7.28,4.09,11.61
shaud_williams,shaud,williams,2004,alabama,rb,67.5,193,9,28.38,4.71,15,34,114,7.01,4.15,11.4
virgil_williams,virgil,williams,2004,washington_state,db,72.9,196,8.38,30.13,4.66,11,,,,,
keith_willis,keith,willis,2004,virginia_tech,fb_te,77.8,260,9.13,33.88,5.03,21,,114,7.33,4.44,11.91
george_wilson,george,wilson,2004,arkansas,wr,72.1,213,9.25,31.75,4.6,,35,120,7.07,3.98,11.07
gibril_wilson,gibril,wilson,2004,tennessee,db,72.1,197,8.5,32,4.47,15,,120,,,
kris_wilson,kris,wilson,2004,pittsburgh,fb_te,74,248,,,4.62,24,35,119,6.89,4.13,
mark_wilson,mark,wilson,2004,california,ol,78.8,314,10.13,33.13,5.38,24,28.5,108,7.53,4.49,
quincy_wilson,quincy,wilson,2004,west_virginia,rb,69.4,225,9.38,29.63,4.6,26,33.5,118,7.68,4.36,11.93
travis_wilson,travis,wilson,2004,kansas_state,fb_te,75.5,256,9.63,29.5,4.85,25,33,109,7.56,4.36,12.18
marcus_winn,marcus,winn,2004,alabama_state,db,72.3,223,9.75,31.5,4.86,21,,,,,
kellen_winslow,kellen,winslow,2004,miami_fl,fb_te,75.9,251,9.88,32.13,4.62,24,,120,,,
jeff_womble,jeff,womble,2004,florida_state,dl,73.4,313,9.5,31.13,5.36,18,28,,,,
rashaun_woods,rashaun,woods,2004,oklahoma_state,wr,74.1,202,10.13,32,4.54,,39,125,6.93,3.97,11.26
renaldo_works,renaldo,works,2004,oklahoma,rb,72,222,9.63,31.13,4.72,21,30.5,115,7.25,4.09,11.54
jason_wright,jason,wright,2004,northwestern,rb,70.4,210,9.25,30,4.66,,30,111,7.35,4.12,11.78
dexter_wynn,dexter,wynn,2004,colorado_state,lb,69.3,175,8.25,28.88,4.49,13,39,123,6.7,3.9,
khalid_abdullah,khalid,abdullah,2003,mars_hill_nc,lb,74.1,227,9.5,31.63,4.63,26,36.5,126,7.13,4.17,11.26
anthony_adams,anthony,adams,2003,penn_state,dl,71.6,299,9,31.5,5.1,,30.5,109,7.67,4.57,
sam_aiken,sam,aiken,2003,north_carolina,wr,73.9,209,10,31.25,4.64,,39.5,121,7.22,,
nnamdi_asomugha,nnamdi,asomugha,2003,california,lb,74.4,213,9.63,32.25,4.5,16,37.5,124,,,
rod_babers,rod,babers,2003,texas,lb,68.8,192,9.5,31.5,4.46,15,37,127,6.82,4.06,
boss_bailey,boss,bailey,2003,georgia,lb,75.1,233,9.75,32.5,4.58,,42,135,,,
brad_banks,brad,banks,2003,iowa,qb,70.8,201,9.5,31.5,4.67,,33.5,112,,,
korey_banks,korey,banks,2003,mississippi_state,lb,69.9,188,9.75,30.25,4.59,15,,,,,
tully_banta-cain,tully,banta-cain,2003,california,dl,74.1,264,9.75,31.5,4.79,25,,,,,
nick_barnett,nick,barnett,2003,oregon_state,lb,73.6,236,9.38,31.88,4.69,32,34.5,123,6.97,4.07,11.23
justin_bates,justin,bates,2003,colorado,ol,75.9,300,10,32.25,5.46,18,,,,,
solomon_bates,solomon,bates,2003,arizona_state,lb,73.4,243,8.63,32,4.88,19,30,112,7.22,4.32,11.63
arnaz_battle,arnaz,battle,2003,notre_dame,wr,73,217,,,4.58,,35,117,6.74,4.06,
santonio_beard,santonio,beard,2003,alabama,rb,71.6,222,9.25,31.25,4.59,,31.5,119,,,
ronald_bellamy,ronald,bellamy,2003,michigan,wr,72,208,9.25,32.5,4.57,,30.5,119,7.37,4.09,11.58
sean_berton,sean,berton,2003,north_carolina_state,fb_te,76.4,279,9.75,31.38,5.04,,31,107,7.18,4.35,11.71
jordan_black,jordan,black,2003,notre_dame,ol,77.9,314,10,33,5.21,,30,106,7.65,4.47,
josh_blankenship,josh,blankenship,2003,tulsa_ok,qb,74,211,,,5.16,,28.5,103,7.59,4.42,
anquan_boldin,anquan,boldin,2003,florida_state,wr,72.6,216,9.88,30,4.73,,33.5,114,7.35,4.25,11.9
kyle_boller,kyle,boller,2003,california,qb,75,234,9.75,32.63,4.65,,35.5,117,7.19,3.99,
colin_branch,colin,branch,2003,stanford,db,71.8,203,9.5,31.25,4.43,22,36,119,,,
tyler_brayton,tyler,brayton,2003,colorado,dl,78.1,277,9.63,34,4.78,25,34,116,7.13,4.24,
jeremy_bridges,jeremy,bridges,2003,southern_mississippi,ol,76.1,301,9.5,34,5.45,25,28.5,96,8.12,4.74,
lance_briggs,lance,briggs,2003,arizona,lb,72.6,242,9.5,31,4.78,25,33,113,,,
lucas_brigman,lucas,brigman,2003,nebraska-omaha,ol,72.4,308,10.13,29.5,5.44,26,27,101,7.99,4.6,
chris_brown,chris,brown,2003,hawaii,db,73,195,9.13,29,4.59,15,35.5,126,7.05,4.13,
mark_brown,mark,brown,2003,auburn,lb,72.4,238,9.75,30.75,4.85,,37.5,121,7.35,4.17,11.7
d_bryant,d,bryant,2003,duke,qb,74,218,8.88,30.5,4.78,,35.5,114,7.36,4.34,
nate_burleson,nate,burleson,2003,nevada,wr,73,197,,,4.51,,42.5,126,6.96,4.16,
nick_burley,nick,burley,2003,frenso_state_ca,dl,75.6,243,9,30.75,4.82,26,32,108,7.72,4.56,
curry_burns,curry,burns,2003,louisville,db,72.4,216,9.63,31,4.55,19,36,120,7.03,4.1,11.31
tyrone_calico,tyrone,calico,2003,middle_tennessee_state,wr,75.8,223,9.63,34.38,4.36,,38,127,6.72,4.2,10.99
kerry_carter,kerry,carter,2003,stanford,rb,73.9,238,9.25,32,4.67,20,36,118,7.28,4.34,11.28
dallas_clark,dallas,clark,2003,iowa,fb_te,75.4,257,10.13,32,4.65,,37.5,123,,,
ben_claxton,ben,claxton,2003,mississippi,ol,74.6,301,9.75,31,5.34,,27,102,7.81,4.65,
chris_clemons,chris,clemons,2003,georgia,lb,75,236,9.5,32.25,4.64,18,35,116,7.47,4.58,12.08
avon_cobourne,avon,cobourne,2003,west_virginia,rb,67.5,205,9.38,29.38,4.7,21,31.5,112,7.2,4.12,11.69
colin_cole,colin,cole,2003,iowa,dl,73.6,309,9.5,32.38,5.28,29,31,103,7.84,4.67,
torrie_cox,torrie,cox,2003,pittsburgh,lb,69.3,181,8.88,29.5,4.55,,32,119,6.96,4.15,10.89
angelo_crowell,angelo,crowell,2003,virginia,lb,72.4,236,10.13,30.63,4.71,25,32.5,,7.07,4.26,
dan_curley,dan,curley,2003,eastern_washington,fb_te,76,254,9.25,32.5,4.68,17,35.5,118,7.47,4.44,12.32
brennan_curtin,brennan,curtin,2003,notre_dame,ol,81.1,318,9.25,33.5,5.3,,32,100,7.97,4.84,
kevin_curtis,kevin,curtis,2003,utah_state,wr,71.1,186,9.38,30.38,4.46,,36,122,6.75,3.96,10.69
anthony_davis,anthony,davis,2003,virginia_tech,ol,76.4,329,9.63,32.75,5.41,,27.5,95,8.25,4.91,
chris_davis,chris,davis,2003,syracuse,fb_te,71.5,235,8.88,30.25,4.55,21,38.5,116,7.23,4.34,
domanick_davis,domanick,davis,2003,louisiana_state,rb,69,213,9,30,4.64,22,32.5,112,7.31,4.46,11.86
sammy_davis,sammy,davis,2003,texas_a&m,lb,71.8,186,9.13,30.63,4.45,19,40,131,7,,
enoch_demar,enoch,demar,2003,indiana,ol,75.9,334,9.63,34.75,5.67,22,22.5,90,8.35,5.08,
dahrran_diedrick,dahrran,diedrick,2003,nebraska,rb,72.1,228,9.75,30,4.65,19,37,117,7.3,4.42,12.1
david_diehl,david,diehl,2003,illinois,ol,78,310,,,5.26,22,28,96,8.1,4.97,
robbie_doane,robbie,doane,2003,texas,ol,78.1,311,9.5,32.63,5.42,,24.5,85,8.01,4.73,
derrick_dockery,derrick,dockery,2003,texas,ol,78,347,10.13,35.13,5.58,,25,92,,,
charles_drake,charles,drake,2003,michigan,db,73,205,8.88,30.25,4.52,20,,,,,
brandon_drumm,brandon,drumm,2003,colorado,fb_te,73.4,233,8.75,30.38,4.74,21,32.5,113,7.18,4.24,11.59
latarence_dunbar,latarence,dunbar,2003,texas_christian,wr,70.8,196,9,30,4.54,,34,122,7.39,4.3,11.61
nick_eason,nick,eason,2003,clemson,dl,75.3,301,9.5,33,5.14,29,,102,,,
justin_fargas,justin,fargas,2003,southern_california,rb,72.9,219,9.75,31,4.41,27,,137,,,
gus_felder,gus,felder,2003,penn_state,ol,74.9,324,9.88,33.13,5.9,,23.5,94,9.09,5.48,
drayton_florence,drayton,florence,2003,tuskegee_al,lb,72.3,198,9.25,30.5,4.42,18,35,124,,,
anthony_floyd,anthony,floyd,2003,louisville,db,69.5,202,8.88,29.5,4.6,19,33.5,117,7.09,4.18,11.22
lawrence_flugence,lawrence,flugence,2003,texas_tech,lb,73.1,239,10.25,31.5,4.86,23,34,106,7.4,4.34,11.72
george_foster,george,foster,2003,georgia,ol,77.4,338,10,34.75,5.23,,27,100,,,
aubrayo_franklin,aubrayo,franklin,2003,tennessee,dl,73.5,307,10.5,31.38,5.2,,27,100,,4.7,
makoa_freitas,makoa,freitas,2003,arizona,ol,76,307,8.75,30.75,5.1,36,24.5,95,8.22,4.86,
doug_gabriel,doug,gabriel,2003,central_florida,wr,74.3,213,9.88,32.5,4.56,,35.5,116,7.03,4.15,11.24
ahmaad_galloway,ahmaad,galloway,2003,alabama,rb,71.8,223,9,30.75,4.65,22,,,,,
talman_gardner,talman,gardner,2003,florida_state,wr,72.6,205,8.13,30.25,4.47,,34.5,116,7.53,4.41,11.61
kevin_garrett,kevin,garrett,2003,southern_methodist_tx,lb,69.4,194,8.75,31.38,4.32,,35,129,6.89,3.96,11
tony_gilbert,tony,gilbert,2003,georgia,lb,71.9,251,9.38,29.38,4.86,19,27.5,109,,,
jason_goss,jason,goss,2003,texas_christian,lb,70,183,8.75,29.88,4.72,15,32.5,117,7.46,4.24,11.88
earnest_graham,earnest,graham,2003,florida,rb,69.1,225,9.5,31,4.5,22,,,,,
brandon_green,brandon,green,2003,rice_tx,dl,75,267,,,4.78,19,32,105,7.23,4.32,
jamaal_green,jamaal,green,2003,miami_fl,dl,74.9,243,9.75,34,4.78,27,35.5,119,,,
quentin_griffin,quentin,griffin,2003,oklahoma,rb,67,195,9.25,30,4.49,21,38,123,,4.02,10.94
justin_griffith,justin,griffith,2003,mississippi_state,fb_te,71.3,232,9.5,30.5,4.63,29,32,113,7.71,4.59,12.13
dejuan_groce,dejuan,groce,2003,nebraska,lb,69.6,192,9.5,28.75,4.54,18,36,118,6.81,3.96,10.77
jordan_gross,jordan,gross,2003,utah,ol,76.5,300,9.88,33.25,5.05,28,31.5,112,7.69,4.34,
rex_grossman,rex,grossman,2003,florida,qb,73,217,9.25,29.25,5.06,,,,,,
mario_haggan,mario,haggan,2003,mississippi_state,lb,74.6,252,9.63,32.88,4.84,21,33,110,7.54,4.38,12.2
ken_hamlin,ken,hamlin,2003,arkansas,db,74.5,209,8.88,31.75,4.6,16,33,117,6.78,3.92,11.2
omari_hand,omari,hand,2003,tennessee,dl,75.8,267,10.75,33.88,4.85,34,,,,,
byron_hardmon,byron,hardmon,2003,florida,lb,73,232,10.13,32.75,4.78,17,32.5,115,7.55,4.36,12.18
kwame_harris,kwame,harris,2003,stanford,ol,79,310,10.63,34.25,5.22,,35.5,107,7.97,4.58,
gerald_hayes,gerald,hayes,2003,pittsburgh,lb,72.9,238,9.25,30.75,4.75,,30.5,107,7.57,4.35,12.08
michael_haynes,michael,haynes,2003,penn_state,dl,75.6,281,9.5,33,4.89,23,30.5,109,,,
ej_henderson,ej,henderson,2003,maryland,lb,72.9,245,10,32.75,4.8,20,,,,,
dwone_hicks,dwone,hicks,2003,middle_tennessee_state,rb,69.6,222,9.5,30,4.6,29,34,115,7.38,4.37,11.61
zach_hilton,zach,hilton,2003,north_carolina,fb_te,79.8,262,10,32.13,4.83,24,35,112,7.25,4.29,11.84
ryan_hoag,ryan,hoag,2003,gustavus_adolphus_mn,wr,74,200,,,4.51,,38,125,6.72,3.95,
victor_hobson,victor,hobson,2003,michigan,lb,72.5,252,10,32.5,4.88,29,33,117,7.25,4.32,11.5
montrae_holland,montrae,holland,2003,florida_state,ol,73.5,333,10.5,32.5,5.3,30,,,8.45,5.12,
terrence_holt,terrence,holt,2003,north_carolina_state,db,73.8,208,9.38,31.25,4.63,13,34.5,122,6.99,3.97,11.31
raymond_house,raymond,house,2003,arkansas,dl,74.4,277,10.13,32.88,5.14,20,32,120,7.53,4.32,
keenan_howry,keenan,howry,2003,oregon,wr,69.6,178,8.88,29.25,4.62,,31.5,114,7.34,4.24,11.56
aaron_hunt,aaron,hunt,2003,texas_tech,dl,74.5,267,9.25,32,4.84,24,30,106,7.68,4.48,
wayne_hunter,wayne,hunter,2003,hawaii,ol,77.6,303,11.25,33,5.16,37,31,104,7.72,4.54,
alonzo_jackson,alonzo,jackson,2003,florida_state,dl,76,266,9.25,35,4.9,14,37,114,7.69,4.45,
bradie_james,bradie,james,2003,louisiana_state,lb,74.4,242,9.5,32.25,4.71,,32.5,113,7.53,4.52,11.96
jason_jimenez,jason,jimenez,2003,southern_mississippi,ol,78.9,311,10.13,33,5.31,18,30,96,8.47,4.64,
andre_johnson,andre,johnson,2003,miami_fl,wr,74,230,9.13,34,4.4,,39,132,,,
ben_johnson,ben,johnson,2003,wisconsin,ol,78.5,329,10,34.25,5.37,30,,,,,
bethel_johnson,bethel,johnson,2003,texas_a&m,wr,71,201,8.5,31.25,4.37,,38.5,127,,,
garry_johnson,garry,johnson,2003,arkansas_state,ol,76,289,,,5.28,17,24.5,97,8.27,4.89,
jarret_johnson,jarret,johnson,2003,alabama,dl,74.6,284,9,31.5,5.09,21,28.5,107,7.72,4.52,
jeremi_johnson,jeremi,johnson,2003,indiana,fb_te,71,260,,,4.9,20,29,103,,,
larry_johnson,larry,johnson,2003,penn_state,rb,74.4,214,8.75,31.38,4.55,19,,,,,
robert_johnson,robert,johnson,2003,auburn,fb_te,77.6,278,9.38,33.25,4.96,18,33.5,115,7.13,4.42,11.75
teyo_johnson,teyo,johnson,2003,stanford,wr,77.4,247,10.25,31,4.61,,33.5,,,,
todd_johnson,todd,johnson,2003,florida,db,72.9,206,9,30.25,4.58,19,33.5,117,6.99,4.17,11.52
bennie_joppru,bennie,joppru,2003,michigan,fb_te,76.3,272,10,32.25,4.78,19,30.5,109,,,
william_joseph,william,joseph,2003,miami_fl,dl,77,308,10.75,35,4.95,29,,,,,
jason_jowers,jason,jowers,2003,wisconsin,ol,78.4,319,11,34.13,5.5,,29.5,101,8.3,4.82,
cato_june,cato,june,2003,michigan,db,72.1,218,9.25,31,4.66,,35,113,,,
kareem_kelly,kareem,kelly,2003,southern_california,wr,71.8,186,8.5,31,4.43,,35,125,7.49,4.14,11.67
chris_kelsay,chris,kelsay,2003,nebraska,dl,76.4,273,9.88,32.5,4.76,23,36.5,121,,,
terrence_kiel,terrence,kiel,2003,texas_a&m,db,71.1,204,10.63,30.63,4.49,16,38,127,6.87,3.92,
austin_king,austin,king,2003,northwestern,ol,75.9,299,9.63,31,5.57,20,28,106,7.99,4.72,
kenny_king,kenny,king,2003,alabama,dl,74.8,281,9.5,32.38,4.95,25,35,114,7.5,4.28,
kliff_kingsbury,kliff,kingsbury,2003,texas_tech,qb,75.5,213,8.5,32,4.76,,30,101,6.91,4.07,
dan_klecko,dan,klecko,2003,temple,dl,71.5,283,10,30.75,4.91,26,33.5,111,7.51,4.4,
scott_kooistra,scott,kooistra,2003,north_carolina_state,ol,77.9,316,10.38,32,5.18,28,31,103,7.93,4.57,
dan_koppen,dan,koppen,2003,boston_college,ol,74.6,297,8.5,31.38,5.31,27,28.5,101,8.24,4.46,
tron_lafavor,tron,lafavor,2003,florida,dl,73.9,290,9.75,31.75,5.08,26,28,106,,,
damian_lavergne,damian,lavergne,2003,louisiana_tech,ol,78,333,10.13,33.88,5.57,17,27,92,8.43,4.82,
donald_lee,donald,lee,2003,mississippi_state,fb_te,75.3,249,9.5,32.5,4.79,26,39,120,7.4,4.37,12.16
james_lee,james,lee,2003,oregon_state,dl,76.5,327,9.38,33.63,4.96,23,30,106,7.77,4.69,
byron_leftwich,byron,leftwich,2003,marshall_wv,qb,77.4,241,9.75,32,5.1,,,,,,
mike_lehan,mike,lehan,2003,minnesota,lb,71.8,196,8.63,30.25,4.52,13,34.5,119,6.94,4.1,10.85
norman_lejeune,norman,lejeune,2003,louisiana_state,db,72.4,200,9.38,31.5,4.65,11,33.5,115,7.41,4.21,11.33
matt_leonard,matt,leonard,2003,stanford,dl,74.6,305,10.13,32.25,4.99,30,26,95,7.51,4.52,
brandon_lloyd,brandon,lloyd,2003,illinois,wr,72.1,184,9,31.25,4.61,,36,,,,
rien_long,rien,long,2003,washington_state,dl,78.1,302,9.5,32.75,5.08,,,105,,,
tom_lopienski,tom,lopienski,2003,notre_dame,fb_te,71.8,246,9.13,30.13,4.75,24,34,111,7.53,4.24,11.86
pete_lougheed,pete,lougheed,2003,purdue,ol,76.8,300,9.63,32,5.18,20,28.5,93,7.85,4.5,
jeremy_loyd,jeremy,loyd,2003,iowa_state,lb,73.6,235,9.25,32.75,4.66,17,34,114,6.89,4.12,11.3
nick_maddox,nick,maddox,2003,florida_state,rb,71,211,,,4.65,18,33.5,115,7.33,4.5,
adrian_madise,adrian,madise,2003,texas_christian,wr,71.4,215,9.75,30.5,4.53,,32,119,7.3,4.23,11.91
sean_mahan,sean,mahan,2003,notre_dame,ol,75,301,9.5,31.38,5.16,30,30,105,7.75,4.75,
reno_mahe,reno,mahe,2003,brigham_young,wr,69.3,198,9.63,29.75,4.71,,32,109,7.27,4.14,11.64
brian_mance,brian,mance,2003,clemson,lb,70.4,189,8.88,29.88,4.61,18,32.5,115,,,
eric_manning,eric,manning,2003,oregon_state,dl,73,303,9.88,31.75,5.09,26,28.5,107,7.76,4.54,
ricky_manning,ricky,manning,2003,ucla,lb,68.6,185,9.75,29,4.55,12,36.5,117,7.09,4.12,11.31
vince_manuwai,vince,manuwai,2003,hawaii,ol,74,304,9.63,31,5.19,27,29.5,107,7.57,4.37,
kareem_marshall,kareem,marshall,2003,georgia,ol,76.6,359,10,34.5,5.22,,27.5,92,,,
terrance_martin,terrance,martin,2003,north_carolina_state,dl,75,299,9.13,34.75,5.15,30,,,,,
rashean_mathis,rashean,mathis,2003,bethune-cookman_fl,db,72.8,202,9,30.25,4.47,22,38.5,123,7.08,4.15,11.08
sultan_mccullough,sultan,mccullough,2003,southern_california,rb,71.4,202,8.38,30.88,4.49,27,,,,,
lamarcus_mcdonald,lamarcus,mcdonald,2003,texas_christian,lb,73.3,227,9.38,31.38,4.97,,31,110,7.59,4.44,12.21
jerome_mcdougle,jerome,mcdougle,2003,miami_fl,dl,74,264,10,31.38,4.74,,34,117,7.28,4.54,
terrence_mcgee,terrence,mcgee,2003,northwestern_state_la,lb,69.6,201,9.13,30.25,4.55,15,37,126,6.87,4.07,10.83
bryant_mcneal,bryant,mcneal,2003,clemson,dl,76.4,248,10.25,34,4.86,22,34.5,117,,,
hanik_milligan,hanik,milligan,2003,houston,db,74.4,201,9.88,32.63,4.5,9,36.5,130,7.09,4.18,11.51
clint_mitchell,clint,mitchell,2003,florida,dl,78.9,257,9.5,33.75,4.93,16,34.5,115,7.34,4.31,
kawika_mitchell,kawika,mitchell,2003,south_florida,lb,73,253,,,4.69,25,37,117,7.32,4.24,
casey_moore,casey,moore,2003,stanford,fb_te,73.9,240,9.5,31,4.67,22,32.5,114,7.29,4.26,12
langston_moore,langston,moore,2003,south_carolina,dl,73,303,9.5,31.25,5.05,29,32,104,7.63,4.21,
kindal_moorehead,kindal,moorehead,2003,alabama,dl,74.5,285,9.88,32.88,5,22,32,104,7.71,4.51,
gene_mruczkowski,gene,mruczkowski,2003,purdue,ol,74.6,297,9.5,32.5,5.19,28,,,,,
ovie_mughelli,ovie,mughelli,2003,wake_forest,fb_te,73.1,255,10,32,4.73,,31.5,114,7.78,4.32,12.06
mike_nattiel,mike,nattiel,2003,florida,lb,71.6,228,9.5,31.13,4.65,,30,106,7.49,4.38,12.1
spencer_nead,spencer,nead,2003,brigham_young,fb_te,76.5,259,9.5,31.13,4.89,19,28.5,102,7.37,4.24,12.09
bruce_nelson,bruce,nelson,2003,iowa,ol,77.3,301,9.75,31.5,5.26,21,,,,,
terence_newman,terence,newman,2003,kansas_state,lb,70.4,189,8.75,31.38,4.41,10,41,136,6.88,3.82,10.85
donnie_nickey,donnie,nickey,2003,ohio_state,db,74.3,220,9,32,4.64,17,33.5,119,7.08,4.15,11.22
lance_nimmo,lance,nimmo,2003,west_virginia,ol,77.3,303,9.25,33.5,5.33,20,27,90,8.19,4.93,
joe_odom,joe,odom,2003,purdue,lb,72.9,241,9.25,30.5,4.62,26,,,,,
will_ofenheusle,will,ofenheusle,2003,tennessee,ol,78.5,308,10,33.75,5.35,23,26.5,94,8.65,4.92,
kassim_osgood,kassim,osgood,2003,san_diego_state,wr,76.9,208,9.5,33,4.7,,31,122,7.19,4.4,11.73
calvin_pace,calvin,pace,2003,wake_forest,dl,76,269,9.5,34,4.8,,33,115,,,
derek_pagel,derek,pagel,2003,iowa,db,73,208,9.38,30.88,4.53,25,35.5,115,6.85,4.03,11.12
carson_palmer,carson,palmer,2003,southern_california,qb,77,232,9.5,32.75,4.65,,,,,,
tony_pashos,tony,pashos,2003,illinois,ol,78,337,10.5,34.25,5.3,38,,,,,
antwan_peek,antwan,peek,2003,cincinnati,lb,74.6,246,9.38,32,4.67,21,37,125,7.06,4.33,
terry_pierce,terry,pierce,2003,kansas_state,lb,73.4,251,9.88,32.25,4.7,28,27.5,,,,
shurron_pierson,shurron,pierson,2003,south_florida,dl,73.9,243,9.5,33.5,4.63,,39,128,,,
willie_pile,willie,pile,2003,virginia_tech,db,74,206,9.5,32.25,4.58,14,38,125,6.75,4.04,11.12
mike_pinkard,mike,pinkard,2003,arizona_state,fb_te,76.9,259,9.38,34.25,4.69,,35,,,,
andrew_pinnock,andrew,pinnock,2003,south_carolina,fb_te,70.1,265,9.5,31.63,4.62,22,,,,,
david_porter,david,porter,2003,iowa,ol,77.9,311,9.5,34.75,5.34,,26,95,8.43,4.96,
tim_provost,tim,provost,2003,san_jose_state,ol,77.1,301,10,32.25,5.3,21,28.5,102,8.37,4.67,
dave_ragone,dave,ragone,2003,louisville,qb,75.6,249,9.75,31.5,4.98,,30.5,101,7.4,4.32,
cory_redding,cory,redding,2003,texas,dl,76,279,10.75,33.5,4.88,24,,,,,
gabe_reid,gabe,reid,2003,brigham_young,fb_te,75.4,255,9.75,31.75,4.81,23,37,119,7.48,4.31,11.87
terrell_roberts,terrell,roberts,2003,oregon_state,lb,69.1,203,9.38,30.63,4.74,18,34,117,7.12,4.19,
terrence_robinson,terrence,robinson,2003,oklahoma_state,lb,72.4,240,9,31,4.97,19,33.5,116,7.6,4.33,11.97
brett_romberg,brett,romberg,2003,miami_fl,ol,74,295,,,5.2,27,27.5,99,8.16,4.65,
tony_romo,tony,romo,2003,eastern_illinois,qb,74,230,,,5.01,,30,105,7.11,4.2,
dustin_rykert,dustin,rykert,2003,brigham_young,ol,78.4,327,9.75,32.5,5.52,21,26.5,92,8.19,4.83,
asante_samuel,asante,samuel,2003,central_florida,lb,70.9,185,8.75,29.5,4.52,9,35.5,120,6.94,4.09,11.38
antwoine_sanders,antwoine,sanders,2003,utah,db,73.6,202,9.13,33.88,4.56,14,37.5,128,7.43,4.37,11.63
watts_sanderson,watts,sanderson,2003,south_carolina,ol,77,303,9.75,32.63,5.39,24,28.5,100,8.47,4.92,
justin_sands,justin,sands,2003,kansas,ol,78.9,324,10.13,32,5.07,31,32,105,,,
lauvale_sape,lauvale,sape,2003,utah,dl,73.6,297,10,31.25,5.2,,31.5,111,7.72,4.68,
gerome_sapp,gerome,sapp,2003,notre_dame,db,72.1,216,10,30.75,4.69,,36.5,112,7.13,4.27,11.92
greg_schindler,greg,schindler,2003,stanford,ol,77.1,307,9.88,32.63,5.1,18,30.5,94,8.55,5.07,
steve_sciullo,steve,sciullo,2003,marshall_wv,ol,77.1,330,9.88,32.5,5.52,23,28,98,7.84,4.65,
bryan_scott,bryan,scott,2003,penn_state,db,73,219,10.38,31.5,4.6,13,,,,,
ian_scott,ian,scott,2003,florida,dl,75,312,,,5.16,28,28.5,99,8.12,5,
mike_seidman,mike,seidman,2003,ucla,fb_te,76.5,261,9.75,33.13,4.8,20,,,,,
chad_setterstrom,chad,setterstrom,2003,northern_iowa,ol,75.1,309,9.88,32.5,5.46,16,28.5,101,7.91,4.61,
scott_shanle,scott,shanle,2003,nebraska,lb,74.1,245,9.25,32.88,4.71,20,31,111,7.27,4.32,11.65
visanthe_shiancoe,visanthe,shiancoe,2003,morgan_state_md,fb_te,76.4,251,10.25,33.5,4.64,28,39.5,120,7.09,4.28,11.89
chris_simms,chris,simms,2003,texas,qb,76.4,220,10.5,32.75,4.86,,31,103,7.37,4.18,
clifton_smith,clifton,smith,2003,syracuse,lb,74.4,253,8.38,32.88,4.88,,,,,,
lj_smith,lj,smith,2003,rutgers,fb_te,75.3,258,10.38,32.88,4.69,26,37,122,6.74,4.18,
musa_smith,musa,smith,2003,georgia,rb,72.8,232,8,31.88,4.45,,35.5,123,,,
onterrio_smith,onterrio,smith,2003,oregon,rb,69.9,220,9.75,29.25,4.48,19,,,,,
trent_smith,trent,smith,2003,oklahoma,fb_te,77.1,243,9.38,33.75,4.81,16,35.5,118,7.21,4.3,
wade_smith,wade,smith,2003,memphis,ol,75.9,296,9.63,32.63,5.15,24,32.5,114,7.6,4.71,
ben_sobieski,ben,sobieski,2003,iowa,ol,77.3,307,10.25,32.25,5.01,18,30,109,7.69,4.43,
jamil_soriano,jamil,soriano,2003,harvard,ol,76,317,,,5.48,,27.5,103,8.54,5.08,
