,height_inches,weight_lbs,hand_size_inches,arm_length_inches,40_yard_dash,bench_press_reps,vertical_leap_inches,broad_jump_inches,3_cone_drill,20_yard_shuttle,hand_size_inches_missed,arm_length_inches_missed,40_yard_dash_missed,bench_press_reps_missed,vertical_leap_inches_missed,broad_jump_inches_missed,3_cone_drill_missed,20_yard_shuttle_missed,draft_status
200,77.75,312,10.63,35.63,5.2,23.95204351390916,28.5,104.46743874969863,8.03,4.9,0,0,0,1,0,1,0,0,1
201,74.63,271,11.5,34.38,4.59,23.0,34.0,119.0,7.381671508118363,4.2991403529893075,0,0,0,0,0,0,1,1,1
202,78.5,313,10.13,34.5,5.22,24.019768643323403,28.0,103.0,7.9,4.78,0,0,0,1,0,0,0,0,1
203,75.5,286,10.13,33.25,4.98,26.179548395006734,35.0,113.0,7.6689215496393235,4.458952051282572,0,0,0,1,0,0,1,1,0
204,75.0,253,9.38,32.25,4.92,18.0,32.09008123515686,111.75655042147169,7.46,4.5,0,0,0,0,1,1,0,0,0
205,76.63,304,9.63,32.25,4.95,28.0,28.5,110.0,7.47,4.54,0,0,0,0,0,0,0,0,1
206,77.25,306,9.75,33.13,5.32,22.0,26.0,103.0,7.88,4.59,0,0,0,0,0,0,0,0,1
207,76.13,314,10.38,31.5,5.45,22.0,23.5,90.0,7.94,5.02,0,0,0,0,0,0,0,0,1
208,77.0,298,10.75,32.5,5.134576214673403,22.0,29.918272527777685,103.36204844089845,7.8944255814956295,4.556301591625605,0,0,1,0,1,1,1,1,1
209,77.0,310,10.0,34.25,5.289301047181665,24.098833193855683,26.698529852705313,101.2136021554982,8.14023283067567,4.760276995723972,0,0,1,1,1,1,1,1,1
210,75.88,330,10.38,32.88,5.58,30.0,19.0,88.0,8.29125990480529,4.927046114272679,0,0,0,0,0,0,1,1,0
211,78.0,320,10.63,34.25,5.26,23.0,29.0,113.0,8.26,5.0,0,0,0,0,0,0,0,0,1
212,75.63,329,9.63,33.13,5.19,17.0,29.0,110.0,8.03,4.59,0,0,0,0,0,0,0,0,1
213,77.13,297,9.38,33.88,5.11,20.0,25.0,111.0,7.38,4.63,0,0,0,0,0,0,0,0,1
214,75.38,301,9.88,34.5,5.17,21.0,27.0,99.0,8.06,4.79,0,0,0,0,0,0,0,0,1
215,75.13,298,11.88,33.5,5.12,34.0,29.370691276305855,98.0,7.69,4.71,0,0,0,0,1,0,0,0,1
216,75.0,301,10.13,32.38,5.02,16.0,25.5,110.0,7.32,4.58,0,0,0,0,0,0,0,0,1
217,72.13,318,9.63,31.0,5.382945239939591,30.130419048977075,26.85064967843216,97.54773336022237,8.18249672756652,4.711397233046923,0,0,1,1,1,1,1,1,0
218,74.0,291,10.0,33.25,4.91,22.0,34.5,117.0,7.32,4.27,0,0,0,0,0,0,0,0,0
219,76.0,328,10.5,33.75,5.39,27.0196338626342,27.353619338172848,99.27505921307787,8.22,4.91,0,0,0,1,1,1,0,0,0
220,75.0,277,9.5,31.13,4.81,28.0,30.5,109.0,7.63,4.39,0,0,0,0,0,0,0,0,1
221,76.25,302,9.63,33.88,4.97,22.0,32.0,113.0,7.37,4.44,0,0,0,0,0,0,0,0,1
222,75.13,310,10.0,32.5,5.18,42.0,29.0,109.0,8.26,4.66,0,0,0,0,0,0,0,0,1
223,76.13,298,9.38,32.0,5.3,21.0,25.0,101.0,7.44,4.61,0,0,0,0,0,0,0,0,0
224,77.88,325,10.25,33.5,5.19,23.0,23.0,99.0,8.14,4.69,0,0,0,0,0,0,0,0,1
225,75.13,306,9.25,33.5,5.06,26.0,33.5,104.0,7.92,4.78,0,0,0,0,0,0,0,0,1
226,73.25,337,9.38,31.75,5.47,32.0,26.0,87.0,7.89,4.6,0,0,0,0,0,0,0,0,1
227,78.13,271,9.88,34.63,4.77,22.0,32.0,111.0,7.26,4.57,0,0,0,0,0,0,0,0,1
228,77.25,266,10.0,34.5,4.53,21.0,37.5,123.0,7.27,4.43,0,0,0,0,0,0,0,0,1
229,76.75,314,10.25,34.38,5.12,24.0,28.027879123147237,99.53904777919118,7.985112413390478,4.80870352511166,0,0,0,0,1,1,1,1,0
230,74.88,273,10.13,32.75,4.84,24.0,31.5,108.0,7.19,4.29,0,0,0,0,0,0,0,0,1
231,72.75,285,9.88,32.63,4.68,35.0,32.0,115.0,7.11,4.39,0,0,0,0,0,0,0,0,1
232,75.63,313,9.88,33.88,5.42,23.0,24.0,100.0,8.14,4.89,0,0,0,0,0,0,0,0,1
233,76.0,273,9.5,34.25,4.92,22.0,31.0,113.0,6.83,4.45,0,0,0,0,0,0,0,0,1
234,73.75,288,9.75,32.88,4.93,26.0,30.480554489656274,109.89183013581592,7.6178154381459855,4.524315465043716,0,0,0,0,1,1,1,1,1
235,76.25,313,9.5,35.5,5.25,26.0,27.0,99.0,7.95,4.82,0,0,0,0,0,0,0,0,1
236,73.5,334,10.13,33.0,5.27,25.0,28.0,91.0,7.81,4.75,0,0,0,0,0,0,0,0,1
237,72.75,261,9.75,33.13,4.78,28.0,34.0,112.0,7.67,4.65,0,0,0,0,0,0,0,0,1
238,77.88,330,9.5,32.0,5.37,36.0,26.5,102.0,8.13,4.86,0,0,0,0,0,0,0,0,0
239,74.88,315,10.75,32.5,4.98,24.0,29.057219626588036,100.8533026881316,7.898783731513944,4.6697596789252085,0,0,0,0,1,1,1,1,1
240,76.88,323,9.88,34.0,5.28,26.0,23.5,97.0,8.24,5.0,0,0,0,0,0,0,0,0,1
241,74.13,252,10.25,32.88,4.81167747790906,23.83299908793591,32.592951039168256,116.38361996400788,7.5531763347524965,4.330688044937261,0,0,1,1,1,1,1,1,1
242,76.63,316,10.25,33.25,5.16,25.0,24.5,98.0,7.87,5.16,0,0,0,0,0,0,0,0,1
243,75.75,259,9.63,32.38,4.7,26.0,37.0,122.0,7.19,4.27,0,0,0,0,0,0,0,0,0
244,76.63,316,10.38,33.25,5.19,26.0,26.5,108.0,7.49,4.47,0,0,0,0,0,0,0,0,0
245,77.88,310,10.117796739541138,34.03537052800513,5.02,32.0,35.5,113.0,7.87,4.5,1,1,0,0,0,0,0,0,1
246,75.5,323,10.25,33.63,5.34,25.58364489401079,21.5,99.0,8.26,4.83,0,0,0,1,0,0,0,0,1
247,75.5,304,9.88,33.38,5.15,27.0,27.0,112.0,7.97,4.86,0,0,0,0,0,0,0,0,0
248,78.13,281,10.13,32.75,4.92,21.0,30.85708209147321,109.64414650928393,7.555378302539131,4.48351397330547,0,0,0,0,1,1,1,1,1
249,79.13,331,10.5,34.63,5.04,25.33317054645807,24.0,93.0,8.15,4.77,0,0,0,1,0,0,0,0,1
250,74.5,290,9.75,33.5,5.1,20.0,29.5,108.0,7.23,4.33,0,0,0,0,0,0,0,0,0
251,75.63,304,9.63,33.13,5.13,22.0,26.0,102.0,7.3,4.37,0,0,0,0,0,0,0,0,0
252,75.25,336,10.0,33.75,5.34,30.0,29.0,108.0,8.25,4.78,0,0,0,0,0,0,0,0,1
253,78.0,311,9.88,35.0,5.34,22.0,29.0,102.0,7.42,4.56,0,0,0,0,0,0,0,0,1
254,75.0,247,9.63,33.88,4.63,18.0,36.0,123.0,6.97,4.18,0,0,0,0,0,0,0,0,0
255,73.63,299,9.63,31.63,5.06,27.0,29.5,101.0,8.008209102702335,4.83,0,0,0,0,0,0,1,0,1
256,74.5,308,10.38,33.0,5.24,20.0,24.5,101.0,7.93,4.83,0,0,0,0,0,0,0,0,0
257,77.38,297,10.25,33.13,5.11,26.0,29.0,111.0,7.4,4.64,0,0,0,0,0,0,0,0,1
258,75.75,322,9.63,33.5,5.35,25.0,27.5,100.0,7.73,4.78,0,0,0,0,0,0,0,0,1
259,73.38,326,9.959447958385395,32.86035480658368,5.08,28.0,28.5,99.0,7.93,4.71,1,1,0,0,0,0,0,0,0
260,78.75,322,10.25,35.63,5.59,21.0,27.5,96.0,7.71,4.84,0,0,0,0,0,0,0,0,1
261,75.63,313,9.25,31.5,5.17,36.0,23.5,101.0,8.22,4.7,0,0,0,0,0,0,0,0,0
262,74.88,251,11.0,33.75,4.8,20.0,34.5,112.0,7.46,4.31,0,0,0,0,0,0,0,0,1
263,75.88,303,10.13,34.38,5.21,21.0,29.0,108.0,7.57,4.4,0,0,0,0,0,0,0,0,1
264,79.13,309,9.25,33.88,4.87,29.0,30.5,116.0,7.39,4.49,0,0,0,0,0,0,0,0,1
265,77.63,311,10.25,34.5,5.35,30.0,26.5,99.0,7.999379096214877,4.741118555953186,0,0,0,0,0,0,1,1,1
266,74.63,296,9.88,32.0,5.24,36.0,27.0,101.86503077260159,7.821175174138137,4.605970754310199,0,0,0,0,0,1,1,1,1
267,77.0,249,9.85037823399627,33.61015877953966,4.76,18.0,34.484587863824316,116.46557540751402,7.265262667328338,4.334512911261161,1,1,0,0,1,1,1,1,1
268,74.25,296,10.0,32.25,5.16,29.0,28.0,100.0,7.78,4.61,0,0,0,0,0,0,0,0,0
269,76.0,252,9.5,32.75,4.89,14.0,32.0,108.0,7.08,4.25,0,0,0,0,0,0,0,0,1
270,77.88,272,10.0,35.0,4.72,22.0,35.5,128.0,7.2,4.33,0,0,0,0,0,0,0,0,1
271,75.38,320,10.0,34.0,5.38,23.0,28.05768285760801,99.11618730152748,8.00020372913226,4.757748379147176,0,0,0,0,1,1,1,1,1
272,76.25,308,9.5,32.88,5.22,29.0,28.0,104.0,7.65,4.59,0,0,0,0,0,0,0,0,1
273,77.5,308,9.88,33.38,5.07,24.0,30.5,104.0,7.34,4.47,0,0,0,0,0,0,0,0,1
274,77.88,271,9.5,33.0,5.21,21.0,32.0,115.0,7.43,4.51,0,0,0,0,0,0,0,0,0
275,78.75,352,11.0,36.63,5.18,27.0,20.5,104.0,8.229131551444567,4.955044796534049,0,0,0,0,0,0,1,1,1
276,78.0,309,9.75,34.0,5.37,28.0,26.0,100.0,7.79,4.64,0,0,0,0,0,0,0,0,1
277,76.0,260,9.38,33.5,4.95,17.0,27.5,116.0,7.629872862825794,4.446708816174918,0,0,0,0,0,0,1,1,0
278,77.5,269,9.63,33.75,4.84,23.0,33.5,123.0,7.41,4.46,0,0,0,0,0,0,0,0,1
279,78.0,314,9.88,35.38,5.35,22.622277309695157,21.5,104.0,7.93,4.95,0,0,0,1,0,0,0,0,1
280,77.38,250,11.13,33.88,4.86,19.0,35.5,116.0,6.78,4.2,0,0,0,0,0,0,0,0,1
281,74.0,331,9.88,33.0,5.42,28.329960211729343,25.5,104.0,8.29,4.94,0,0,0,1,0,0,0,0,1
282,73.5,298,9.88,30.5,5.1,31.0,30.5,111.0,7.67,4.53,0,0,0,0,0,0,0,0,0
283,74.63,306,9.91740646218457,32.53913782490886,5.34,23.0,26.0,102.0,7.6,4.46,1,1,0,0,0,0,0,0,1
284,78.25,302,9.38,33.0,4.97,22.0,33.5,110.35419406929347,7.7333569299035165,4.56706531895982,0,0,0,0,0,1,1,1,0
285,76.25,332,9.88,33.38,5.23,23.0,28.5,101.0,7.94,4.84,0,0,0,0,0,0,0,0,0
286,75.75,297,9.38,33.25,5.03,27.0,23.5,101.0,7.7792921140474345,4.659627251989088,0,0,0,0,0,0,1,1,0
287,75.0,293,9.75,32.88,4.990307474635779,36.0,30.37830662545097,108.39429260017263,7.745175405524107,4.513100060636361,0,0,1,0,1,1,1,1,1
288,74.13,302,10.5,33.0,4.91,20.0,26.5,104.0,7.59,4.58,0,0,0,0,0,0,0,0,1
289,77.75,336,10.25,35.0,5.3,36.0,24.5,98.21985500817681,8.159909594772918,4.910784534967947,0,0,0,0,0,1,1,1,0
290,76.75,329,9.5,34.63,5.36,25.0,25.5,90.0,7.7,4.83,0,0,0,0,0,0,0,0,1
291,75.38,298,9.25,33.38,5.1,25.0,25.5,104.0,7.93,4.63,0,0,0,0,0,0,0,0,1
292,77.0,332,10.0,35.0,4.92,32.0,28.5,112.0,7.8,4.86,0,0,0,0,0,0,0,0,1
293,74.0,261,9.38,33.38,4.91,17.0,25.5,113.0,7.8,4.7,0,0,0,0,0,0,0,0,1
294,78.5,301,9.63,34.0,5.01,22.85097628763497,24.0,92.0,7.62,4.57,0,0,0,1,0,0,0,0,1
295,73.0,266,9.5,34.13,4.71,28.0,37.0,121.0,7.55,4.46,0,0,0,0,0,0,0,0,1
296,75.38,251,10.0,34.0,4.68,23.0,35.0,121.0,7.48,4.47,0,0,0,0,0,0,0,0,1
297,76.88,309,10.0,33.13,5.25,25.0,30.5,102.0,7.908248853129701,4.619953705095675,0,0,0,0,0,0,1,1,1
298,75.63,306,10.13,33.88,5.17,22.0,27.5,104.0,8.16,4.63,0,0,0,0,0,0,0,0,0
299,76.13,307,9.38,33.38,5.04,25.0,25.0,101.0,7.6,4.44,0,0,0,0,0,0,0,0,1
300,72.5,303,10.0,31.25,5.36,24.0,28.5,99.0,7.93,4.82,0,0,0,0,0,0,0,0,1
301,77.0,312,10.0,33.13,5.28,20.0,26.0,93.0,7.73,4.65,0,0,0,0,0,0,0,0,1
302,75.25,317,10.5,34.75,5.09,35.0,29.0,98.0,8.13,4.83,0,0,0,0,0,0,0,0,1
303,73.25,327,10.0,33.88,5.26,32.0,27.04020640793907,98.95249096455882,8.080170207935922,4.839229694537245,0,0,0,0,1,1,1,1,0
304,74.63,304,9.5,32.5,5.03,28.0,29.0,111.0,7.83,4.76,0,0,0,0,0,0,0,0,1
305,77.5,304,10.0,34.75,4.92,31.0,31.04137436999466,109.04981596541873,7.63330172462188,4.601437895563048,0,0,0,0,1,1,1,1,1
306,77.0,315,10.0,34.0,5.16,25.0,28.0,108.0,7.92,4.71,0,0,0,0,0,0,0,0,1
307,74.63,310,9.5,34.0,4.93,25.0,27.5,106.32480361009786,7.717443466800347,4.625625984530706,0,0,0,0,0,1,1,1,1
308,74.63,284,10.13,33.25,4.99,18.0,29.5,110.0,7.718749703654739,4.506339283667922,0,0,0,0,0,0,1,1,0
309,75.0,313,10.38,33.0,5.31,30.0,29.0,101.0,7.55,4.47,0,0,0,0,0,0,0,0,1
310,74.63,310,9.5,32.75,5.5,29.0,27.821277835034373,99.8932584790824,7.974965822412627,4.669516065747294,0,0,0,0,1,1,1,1,1
311,78.0,252,10.13,33.5,4.58,17.0,36.5,123.0,7.29,4.44,0,0,0,0,0,0,0,0,1
312,75.5,267,9.63,33.25,4.9,19.0,29.0,110.0,7.3,4.67,0,0,0,0,0,0,0,0,0
313,77.0,266,9.13,31.75,4.97,31.0,34.0,113.0,7.11,4.320008279080086,0,0,0,0,0,0,0,1,0
314,78.0,315,9.5,34.0,5.48,22.0,28.5,102.0,7.81,4.86,0,0,0,0,0,0,0,0,1
315,77.38,308,10.63,33.78,5.45,17.0,23.5,100.0,7.92,4.84,0,0,0,0,0,0,0,0,1
316,73.75,332,9.88,33.48,5.43,32.0,26.59169754782551,95.95916671910123,8.17459425911457,4.834432025842221,0,0,0,0,1,1,1,1,0
317,77.25,271,9.975978799296758,35.18,4.63,21.0,34.5,118.0,7.11,4.26,1,0,0,0,0,0,0,0,0
318,76.75,306,9.25,34.08,4.71,31.0,34.5,112.0,7.62,4.72,0,0,0,0,0,0,0,0,1
319,75.38,302,9.75,34.28,5.03,26.644637870782987,26.5,105.77597611500431,7.26,4.44,0,0,0,1,0,1,0,0,1
320,75.13,312,9.38,34.68,4.95,27.0,28.560094573079382,104.64908474626733,7.89560660816216,4.74365595484749,0,0,0,0,1,1,1,1,0
321,76.25,299,9.5,34.08,5.18,28.0,25.5,101.0,7.7,4.74,0,0,0,0,0,0,0,0,1
322,74.63,305,9.38,33.08,5.25,29.0,27.5,99.0,8.09,4.77,0,0,0,0,0,0,0,0,0
323,78.25,369,10.75,34.78,5.3,25.0,22.0,97.0,8.26,4.96,0,0,0,0,0,0,0,0,0
324,75.88,262,10.5,33.48,4.84,20.0,30.5,111.0,7.07,4.33,0,0,0,0,0,0,0,0,1
325,77.25,323,9.0,35.48,5.2,19.0,29.5,109.0,7.77,4.57,0,0,0,0,0,0,0,0,0
326,77.88,329,9.63,35.48,5.27,22.0,22.5,98.0,7.85,4.96,0,0,0,0,0,0,0,0,1
327,74.63,310,9.25,32.08,5.14,32.0,26.5,104.0,7.16,4.64,0,0,0,0,0,0,0,0,1
328,77.38,310,10.25,34.28,5.2,26.0,28.0,100.0,7.43,4.7,0,0,0,0,0,0,0,0,0
329,75.88,263,9.75,35.68,4.86,22.410055401347158,31.5,118.0,7.32,5.0,0,0,0,1,0,0,0,0,1
330,77.38,255,9.88,34.08,4.78,22.0,33.0,113.0,6.91,4.44,0,0,0,0,0,0,0,0,1
331,76.13,276,10.25,34.75,4.75,28.0,33.06439928840452,115.60601620486817,7.397648913976934,4.442486399944741,0,0,0,0,1,1,1,1,0
332,75.25,303,9.38,32.08,5.33,24.83646819498653,25.5,98.0,7.81,4.71,0,0,0,1,0,0,0,0,0
333,78.88,316,9.75,34.28,5.21,24.0,28.5,108.0,7.81,4.7,0,0,0,0,0,0,0,0,0
334,74.13,311,10.25,33.08,5.07,35.0,27.0,108.0,7.78,4.84,0,0,0,0,0,0,0,0,1
335,74.13,292,10.38,32.68,5.06,23.0,30.0,103.0,7.61,4.88,0,0,0,0,0,0,0,0,1
336,78.63,317,9.63,32.68,5.25,21.0,24.0,98.0,7.91,4.77,0,0,0,0,0,0,0,0,0
337,76.0,277,10.0,35.48,4.8,25.15960794388716,33.0,119.0,7.03,4.51,0,0,0,1,0,0,0,0,1
338,77.5,331,9.63,34.28,5.08,25.0,26.86078291790554,100.55302386842587,7.989963711742242,4.815748915820228,0,0,0,0,1,1,1,1,0
339,79.25,306,10.5,34.48,5.05,27.0,28.5,116.0,7.59,4.44,0,0,0,0,0,0,0,0,1
340,74.63,297,10.13,31.68,4.92,28.877711719412268,30.0,106.0,7.4,4.75,0,0,0,1,0,0,0,0,1
341,76.63,339,10.5,36.68,5.31,21.0,27.092137757641403,99.57309817378035,8.269981134211097,4.89796191507898,0,0,0,0,1,1,1,1,1
342,76.75,318,10.63,34.48,5.3,25.0,23.5,102.0,8.11,5.06,0,0,0,0,0,0,0,0,0
343,79.63,308,10.63,33.08,5.14,33.0,30.0,113.0,7.62,4.68,0,0,0,0,0,0,0,0,1
344,75.63,312,10.0,33.08,5.58,21.0,28.5,97.0,7.81,4.76,0,0,0,0,0,0,0,0,1
345,78.25,334,10.63,36.28,5.24,28.0,23.0,98.71293332860421,8.378521869711218,5.24,0,0,0,0,0,1,1,0,0
346,77.38,342,9.5,35.28,5.44,26.264767902629494,26.5,96.0,8.11,5.27,0,0,0,1,0,0,0,0,0
347,78.25,281,10.38,34.08,4.96,23.0,28.5,110.0,7.2,4.59,0,0,0,0,0,0,0,0,1
348,77.88,318,10.25,32.58,5.33,28.0,30.0,108.0,7.65,4.75,0,0,0,0,0,0,0,0,1
349,75.63,276,11.0,36.38,4.87,26.0,31.5,114.0,7.547774693904734,4.442340954278719,0,0,0,0,0,0,1,1,1
350,73.38,306,9.25,33.28,5.31,22.0,27.5,97.0,7.79,4.81,0,0,0,0,0,0,0,0,0
351,74.88,320,9.5,33.08,5.31,27.922309232854104,26.0,104.0,7.59,4.61,0,0,0,1,0,0,0,0,1
352,77.25,298,10.0,33.38,5.07,25.20758109010282,28.5,112.0,7.52,4.51,0,0,0,1,0,0,0,0,1
353,76.13,320,10.88,32.28,5.25,36.0,28.0,95.0,7.99,5.09,0,0,0,0,0,0,0,0,1
354,73.25,303,10.25,33.48,5.23,28.0,22.5,103.0,7.49,4.51,0,0,0,0,0,0,0,0,1
355,76.0,329,10.13,32.58,5.23,22.0,26.5,104.0,7.85,4.7,0,0,0,0,0,0,0,0,1
356,80.13,277,10.0,33.68,4.62,38.0,34.5,121.0,7.07,4.51,0,0,0,0,0,0,0,0,1
357,77.38,328,9.63,34.28,5.65,20.0,20.5,91.0,8.07,5.03,0,0,0,0,0,0,0,0,0
358,75.63,346,9.5,34.08,5.21,30.0,27.03085901325794,95.5136552152082,8.158924256598093,4.862553009469639,0,0,0,0,1,1,1,1,1
359,78.0,306,10.13,34.28,5.3,27.0,28.5,106.0,7.4,4.68,0,0,0,0,0,0,0,0,1
360,78.0,303,10.13,35.28,4.72,28.0,34.0,118.0,7.31,4.52,0,0,0,0,0,0,0,0,1
361,77.25,331,10.25,34.28,5.49,24.42688379217126,22.0,88.0,8.06,5.06,0,0,0,1,0,0,0,0,0
362,76.25,310,9.5,33.48,5.33,32.0,25.5,96.0,7.83,4.74,0,0,0,0,0,0,0,0,1
363,77.0,313,10.0,35.68,5.37,17.0,23.0,92.0,8.12,4.74,0,0,0,0,0,0,0,0,0
364,75.38,313,9.75,35.08,5.06,30.0,26.5,101.0,7.910623982811241,4.708590700628649,0,0,0,0,0,0,1,1,0
365,73.63,302,10.75,32.68,5.33,30.0,24.5,106.0,7.44,4.44,0,0,0,0,0,0,0,0,1
366,75.88,283,10.0,32.68,4.8,29.0,31.5,112.0,7.32,4.32,0,0,0,0,0,0,0,0,1
367,78.25,248,10.0,33.78,4.6,21.589448412919367,32.5,122.0,7.02,4.35,0,0,0,1,0,0,0,0,1
368,78.25,269,10.0,34.38,4.83,24.0,34.0,117.0,7.17,4.46,0,0,0,0,0,0,0,0,1
369,76.13,317,9.981906270143373,34.78,5.31,23.0,22.2,105.0,7.72,4.65,1,0,0,0,0,0,0,0,0
370,75.38,255,10.13,34.48,4.6,27.0,33.0,119.0,7.14,4.4,0,0,0,0,0,0,0,0,1
371,73.88,309,10.25,34.08,5.08,30.0,25.0,104.0,7.53,4.67,0,0,0,0,0,0,0,0,1
372,75.25,304,10.13,33.08,5.38,25.0,27.269729061272347,99.25045096635147,7.9691737691061695,4.732062018804009,0,0,0,0,1,1,1,1,0
373,78.13,313,11.0,33.38,4.94,26.675316297653545,28.0,107.0,7.83,4.63,0,0,0,1,0,0,0,0,1
374,76.0,320,9.75,33.58,5.14,27.721673035348857,28.126074237244165,100.72875040044079,7.935447358600731,4.733148700020152,0,0,0,1,1,1,1,1,1
375,75.38,310,9.5,30.08,5.2,25.0,25.0,98.0,7.6,4.83,0,0,0,0,0,0,0,0,0
376,74.0,317,9.38,33.48,5.48,35.0,23.0,95.0,8.07,4.82,0,0,0,0,0,0,0,0,0
377,73.88,256,10.0,34.18,4.78,30.0,33.058177463521574,114.4591049449883,7.394830450792972,4.417040873863693,0,0,0,0,1,1,1,1,1
378,80.5,315,10.25,34.48,5.34,31.0,28.171754707851036,101.98475583317537,7.880203627615567,4.770724700433433,0,0,0,0,1,1,1,1,0
379,75.75,314,10.25,34.28,5.23,25.724365320428397,28.5,104.0,8.1424397553826,4.87,0,0,0,1,0,0,1,0,0
380,77.0,316,9.75,34.08,5.37,20.0,28.5,101.0,8.1,4.88,0,0,0,0,0,0,0,0,1
381,75.25,262,9.25,33.78,4.81,23.921375030058392,34.5,114.0,7.18,4.51,0,0,0,1,0,0,0,0,1
382,76.5,250,10.25,34.68,4.95,12.0,35.5,122.0,7.498400823255152,4.305747136869906,0,0,0,0,0,0,1,1,1
383,76.5,264,9.63,33.78,4.78,21.0,32.804016371423614,114.16882698337943,7.436065944445703,4.374089092539084,0,0,0,0,1,1,1,1,1
384,76.25,306,9.88,34.08,4.95,32.0,30.5,97.0,7.71,4.56,0,0,0,0,0,0,0,0,1
385,76.5,307,10.25,32.08,5.14,27.27735769514264,28.5,103.0,7.45,4.63,0,0,0,1,0,0,0,0,1
386,76.88,302,10.63,34.38,5.08,25.0,29.5,112.0,7.49,4.45,0,0,0,0,0,0,0,0,1
387,74.5,294,10.5,34.48,5.02,30.0,32.0,116.0,7.726435991274176,4.5094652380932505,0,0,0,0,0,0,1,1,1
388,75.0,314,10.25,32.08,4.99,31.0,26.5,108.0,7.31,4.74,0,0,0,0,0,0,0,0,1
389,75.38,302,10.5,33.48,5.08,28.0,32.5,115.0,7.2,4.39,0,0,0,0,0,0,0,0,1
390,72.63,307,10.0,33.48,5.15,37.0,30.0,107.0,7.82,4.72,0,0,0,0,0,0,0,0,1
391,75.0,302,10.0,32.48,5.43,27.0,24.0,92.0,7.9,4.96,0,0,0,0,0,0,0,0,0
392,79.0,266,10.38,36.08,4.72,14.0,35.0,128.0,6.89,4.3,0,0,0,0,0,0,0,0,1
393,75.25,320,10.0,34.18,5.11,27.0,29.281865352874316,104.49087878609853,7.45,4.63,0,0,0,0,1,1,0,0,1
394,75.63,307,10.13,33.38,5.09,29.0,29.5,109.0,7.48,4.69,0,0,0,0,0,0,0,0,1
395,77.88,308,9.88,34.08,5.17,20.0,31.5,101.0,7.94,4.91,0,0,0,0,0,0,0,0,1
396,75.0,332,9.5,33.38,5.58,28.0,22.5,96.0,7.78,5.1,0,0,0,0,0,0,0,0,1
397,74.0,317,9.63,34.68,5.49,27.053421514897657,29.427358259703713,110.0,8.067427201539411,4.696587516852904,0,0,0,1,1,0,1,1,1
398,76.0,265,9.5,34.08,4.55,36.0,39.0,128.0,7.22553344474318,4.226120105752354,0,0,0,0,0,0,1,1,1
399,75.38,300,10.0,34.08,5.06,24.0,30.0,107.0,7.77,5.0,0,0,0,0,0,0,0,0,1
400,77.13,310,10.38,34.08,5.29,23.36721929879993,24.5,103.0,8.31,5.01,0,0,0,1,0,0,0,0,1
401,76.38,313,9.25,34.08,5.44,23.0,21.0,94.0,8.23,5.07,0,0,0,0,0,0,0,0,0
402,75.25,266,9.63,33.28,4.83,25.0,31.0,111.0,7.3,4.4,0,0,0,0,0,0,0,0,1
403,79.0,315,10.0,34.08,5.46,22.0,25.0,105.0,7.9,4.81,0,0,0,0,0,0,0,0,0
404,73.0,335,9.75,32.58,5.37,38.0,29.5,102.0,8.09,4.91,0,0,0,0,0,0,0,0,1
405,75.38,323,9.38,32.08,4.94,30.0,28.297765480978853,99.92502994088727,7.867877376680059,4.7296376298325775,0,0,0,0,1,1,1,1,1
406,76.5,309,10.070348562980929,34.18,4.94,28.0,33.0,111.0,7.55,4.65,1,0,0,0,0,0,0,0,1
407,74.63,313,10.75,33.48,5.03,27.0,26.5,102.0,7.93,4.8,0,0,0,0,0,0,0,0,1
408,75.0,260,9.5,32.48,4.92,25.0,33.0,112.0,7.54381454253485,4.371026667461852,0,0,0,0,0,0,1,1,1
409,79.25,323,10.88,34.0,5.28,19.0,28.5,100.0,7.94,4.95,0,0,0,0,0,0,0,0,1
410,75.75,296,10.38,33.38,5.31,19.0,25.5,99.0,7.74,4.62,0,0,0,0,0,0,0,0,0
411,75.75,270,9.75,35.0,4.82,24.42481928186104,32.6966644667569,116.33870814469819,7.443148828680563,4.4112755161690895,0,0,0,1,1,1,1,1,1
412,75.88,307,10.0,33.5,5.17,26.0,27.5,102.0,8.01,4.9,0,0,0,0,0,0,0,0,1
413,76.38,335,10.5,34.63,5.24,32.0,27.0,101.0,8.04,4.99,0,0,0,0,0,0,0,0,1
414,78.38,319,9.75,32.25,5.33,23.0,26.47864476966798,98.32020485537825,8.0010532778468,4.745993631084076,0,0,0,0,1,1,1,1,1
415,74.88,303,9.38,33.25,5.38,19.0,28.5,101.0,7.79,4.8,0,0,0,0,0,0,0,0,1
416,76.63,274,9.25,32.0,4.75,26.087814048059776,34.0,113.0,6.9,4.07,0,0,0,1,0,0,0,0,1
417,77.38,313,9.0,32.0,5.19,32.0,29.5,101.0,7.95,4.84,0,0,0,0,0,0,0,0,1
418,74.75,311,9.88,33.0,5.17,22.0,29.5,105.0,7.86,4.65,0,0,0,0,0,0,0,0,1
419,75.13,263,10.25,31.5,4.81,28.0,32.5,112.0,7.22,4.2,0,0,0,0,0,0,0,0,0
420,76.25,259,9.0,34.0,4.67,19.0,32.5,120.0,7.19,4.25,0,0,0,0,0,0,0,0,1
421,76.13,312,9.5,31.5,5.22,29.0,25.0,96.0,7.73,4.6,0,0,0,0,0,0,0,0,0
